rank|name|score|link|Background|Body|Tattoo|Nose|Mouth|Eyes|On eyes|Clothes|Accessorie|Head|Smokes
383|Oliens #740|194.1789273725418|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/739|cosmos black back |bunrt umber |tear tattoo |big fat nose |wild mouth |bored eyes ||black suit ||long braid ginger|
384|Oliens #984|194.03343073726654|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/983|dark purple back |sky blue body ||nose2 |small lips|tierd eyes sinning |purple fire glasses |naked ||braid unicorn |
385|Oliens #1228|193.98737316889836|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1227|light blue |raw umber ||funny nose |wondering mouth |Oeyes shiny ||green suit ||long braid black |blunt 
386|Oliens #249|193.8881055964232|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/248|black and purple |sky blue body |will i ever go home tattoo |bignose |small lips|sus eyes||purple cowboy shirt |gold ring|braid unicorn |cigarette 
387|Oliens #712|193.8648001215152|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/711|blackhole |bunrt umber ||nose2 |closed mouth |punky eyes |pink fire glaasses |pizza planet guy t shirt |gold ring|bald |
388|Oliens #372|193.79320755787634|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/371|shades of blue |baby blue ||Onose |wild mouth |cool eyes |purple fire glasses |blue bathrobe ||long braid black |
389|Oliens #1393|193.70025222727364|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1392|purple back |light skin ||nose2 |wondering mouth |tierd eyes |pink fire glaasses |vintage shirt with a line ||long braid ginger|
390|Oliens #2220|193.4742309612843|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/2219|cosmos black back |sky blue body |will i ever go home tattoo |wierd nose |wide mouth|cute eyes shining ||light pink cowboy shirt ||braid ocean blue |cigarette 
391|Oliens #828|193.4577430894976|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/827|orange to purple |sky blue body ||nose2 |wondering mouth |bruised eye ||naked ||mohak|
392|Oliens #284|193.1364297046684|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/283|black and purple |raw umber ||Onose |closed mouth |bruised eye ||hazelnut brown shirt with a line ||short hair |
393|Oliens #1376|193.085935006814|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1375|stary sky|light skin |will i ever go home tattoo |big fat nose |wondering mouth |cute eyes ||blue Tshirt |gold ring|braid black|
394|Oliens #1403|192.9532060248854|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1402|orange |baby blue ||big fat nose |wild mouth |punky eyes |pink fire glaasses |orange vintage shirt ||braid caramel|
395|Oliens #454|192.88941936070947|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/453|burnning man |pink |will i ever go home tattoo |big fat nose |wondering mouth |bruised eye ||deep green vintage shirt ||bald |
396|Oliens #2005|192.18926987275242|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/2004|purple back |light gray ||wierd nose |wide mouth|bored eyes |purple fire glasses |under shirt |gold ring|red cap hat |
397|Oliens #1671|192.00854132299182|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1670|orange |sun burn white skin ||big fat nose |wide mouth|tierd eyes |sun glasses |orange vintage shirt ||orange long hair |blunt 
398|Oliens #713|191.38504365826427|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/712|glittery night sky |bunrt umber ||Onose |wondering mouth |bruised eye |pink fire glaasses |white Tshirt ||short wavy hair |
399|Oliens #2063|191.13615390844393|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/2062|forest green |bunrt umber ||wierd nose |wondering mouth |sus eyes|sun glasses |cowboy shirt vintage ||red mohak |
400|Oliens #854|191.11392519029945|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/853|dark purple back |raw umber ||funny nose |wide mouth|cool eyes ||magenta shirt with a line |bitcoin necklce|short wavy hair |
401|Oliens #2110|190.96678195879895|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/2109|shades of gray |light skin ||funny nose |closed mouth |cute eyes shining ||deep pink cowboy shirt ||red cap hat |blunt 
402|Oliens #500|190.9296614392254|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/499|galaxy |sky blue body ||bignose |wild mouth |cool eyes |red fire glasses |cowboy shirt vintage ||bald |
403|Oliens #186|190.91199139318334|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/185|dark purple back |pale lime yellow ||Onose |wondering mouth |tierd eyes sinning |purple fire glasses |white Tshirt ||red cap hat |
404|Oliens #298|190.87250203876872|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/297|cosmos black back |dark brown |will i ever go home tattoo |nose2 |closed mouth |sus eyes||orange shirt with a line ||red cap hat |
405|Oliens #648|190.7280016509652|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/647|sangria red |baby blue ||big fat nose |wondering mouth |bored eyes |red fire glasses |pink shirt with a line ||braid cherry |
406|Oliens #223|190.6634518611459|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/222|shades of gray |pink |tear tattoo |bignose |wondering mouth |punky eyes ||red Tshirt ||braid black|
407|Oliens #1906|190.30025773556198|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1905|shades of gray |sun burn white skin ||nose2 |wild mouth |bruised eye ||under shirt ||orange long hair |
408|Oliens #2115|190.24539160324932|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/2114|red tunnel |pale lime yellow ||Onose |wide mouth|Oeyes shiny ||green vintage shirt ||red long hair|
409|Oliens #492|190.15608519305826|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/491|pink back |light gray ||Onose |wide mouth|punky eyes ||vintage shirt with a line ||white long hair |blunt 
410|Oliens #1545|190.1280275640088|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1544|shades of blue |gray bluish ||Onose |wide mouth|bruised eye ||cowboy shirt vintage ||braid caramel|
411|Oliens #1166|190.10646739312023|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1165|ocean blue |light virdian ||funny nose |closed mouth |cute eyes |pink fire glaasses |red suit ||bald |
412|Oliens #1554|190.0719156637204|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1553|ocean blue |light gray ||funny nose |wide mouth|cute eyes shining ||pink bathrobe ||cap hat |blunt 
413|Oliens #907|189.9973031493225|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/906|glittery night sky |sun burn white skin |fuck off tattoo |nose2 |wild mouth |bored eyes ||hazelnut brown shirt with a line ||marron cowboy hat |cigarette 
414|Oliens #548|189.96566507641768|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/547|pink to blue |green ||nose2 |closed mouth |Oeyes ||pizza planet guy t shirt ||joker hair |
415|Oliens #481|189.70006574349884|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/480|pink to blue |sky blue body |will i ever go home tattoo |Onose |wild mouth |punky eyes ||navy suit ||marron cowboy hat |
416|Oliens #1193|189.6375215036591|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1192|pink to blue |dark brown |fuck off tattoo |funny nose |wide mouth|cool eyes ||blue Tshirt ||orange long hair |
417|Oliens #940|189.60909867702028|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/939|mushroom cloud |light virdian |tear tattoo |wierd nose |closed mouth |tierd eyes ||purple cowboy shirt ||braid ginger |
418|Oliens #1445|189.41307360728038|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1444|galaxy |light gray ||bignose |wide mouth|sus eyes|red fire glasses |red Tshirt ||braid ocean blue |blunt 
419|Oliens #1648|189.4061991640474|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1647|ocean blue |sun burn white skin |fuck off tattoo |nose2 |wild mouth |bored eyes ||red Tshirt ||cap hat |blunt 
420|Oliens #687|189.3497893489767|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/686|burnning man |gray bluish ||wierd nose |wondering mouth |Oeyes shiny |pink fire glaasses |pink bathrobe ||braid ginger |
421|Oliens #1572|189.32485559144916|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1571|shades of gray |raw umber ||wierd nose |wide mouth|bored eyes |red fire glasses |light pink cowboy shirt ||bald |cigarette 
422|Oliens #1352|189.19423608375365|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1351|brown and blue |baby blue ||wierd nose |small lips|bored eyes |pink fire glaasses |orange shirt with a line ||oxblood cowboyhat |
423|Oliens #1857|189.19277065297985|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1856|pink back |light gray ||wierd nose |wondering mouth |sus eyes|red fire glasses |white Tshirt ||braid cherry |
424|Oliens #523|189.02600769105447|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/522|gray |pink ||Onose |wide mouth|bored eyes |red fire glasses |under shirt ||joker hair |
425|Oliens #913|188.94949183791593|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/912|red drapes |gray bluish |will i ever go home tattoo |nose2 |closed mouth |Oeyes shiny ||black suit ||red long hair|
426|Oliens #1699|188.88522055585995|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1698|burnning man |light virdian |stiches |Onose |wide mouth|Oeyes shiny |sun glasses |vintage shirt with a line ||bald |
427|Oliens #256|188.69448028011715|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/255|420 am |pink ||nose2 |wild mouth |bored eyes ||under shirt ||braid unicorn |
428|Oliens #1846|188.64242036903272|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1845|black and purple |green ||nose2 |closed mouth |tierd eyes ||white Tshirt |bitcoin necklce|orange long hair |
429|Oliens #437|188.22594518228993|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/436|wine red |sun burn white skin ||Onose |wondering mouth |Oeyes shiny |sun glasses |magenta shirt with a line ||red mohak |
430|Oliens #189|188.18774275825368|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/188|green |light gray ||wierd nose |wide mouth|punky eyes |pink fire glaasses |hazelnut brown shirt with a line ||joker hair |
431|Oliens #1216|188.17655363310695|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1215|forest green |light virdian ||bignose |wild mouth |tierd eyes ||green vintage shirt ||red mohak |
432|Oliens #133|188.04365245328862|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/132|wine red |green ||bignose |closed mouth |cool eyes |purple fire glasses |navy suit ||braid cherry |
433|Oliens #1101|188.03081837658564|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1100|purple back |sky blue body ||bignose |small lips|cute eyes shining ||pizza planet guy t shirt ||short wavy hair |
434|Oliens #1753|187.93939709752334|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1752|dark purple back |gray bluish ||funny nose |small lips|cute eyes shining ||simple gray vintage shirt |gold ring|braid black|
435|Oliens #1783|187.92488142912848|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1782|red |pickle green ||funny nose |wild mouth |cute eyes shining ||blue Tshirt ||marron cowboy hat |cigarette 
436|Oliens #388|187.8564930780504|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/387|black and purple |gray bluish ||nose2 |open mouth |punky eyes ||blue suit ||short wavy hair |cigarette 
437|Oliens #1036|187.8292383877584|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1035|cosmos black back |light virdian |fuck off tattoo |bignose |closed mouth |cool eyes |sun glasses |purple cowboy shirt ||braid ginger |
438|Oliens #1142|187.79733322818117|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1141|burnning man |light skin ||nose2 |wondering mouth |tierd eyes sinning ||cowboy shirt vintage |gold ring|red cap hat |
439|Oliens #745|187.70910501015467|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/744|red drapes |bunrt umber ||nose2 |closed mouth |sus eyes|purple fire glasses |green suit |gold ring|bald |
440|Oliens #252|187.47855039547736|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/251|stary sky|dark brown |fuck off tattoo |funny nose |closed mouth |cool eyes |purple fire glasses |blue Tshirt ||short hair |
441|Oliens #1827|187.05182570291456|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1826|desert night |sky blue body ||wierd nose |small lips|tierd eyes sinning ||navy suit ||green mohak|blunt 
442|Oliens #1341|186.76046995107538|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1340|420 am |sky blue body ||wierd nose |wondering mouth |tierd eyes sinning |sun glasses |under shirt ||short hair |
443|Oliens #866|186.51367351842512|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/865|pink back |dark brown ||Onose |closed mouth |sus eyes|pink fire glaasses |blue Tshirt ||oxblood cowboyhat |blunt 
444|Oliens #1776|186.4965190598559|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1775|pink to blue |light lime yellow ||Onose |small lips|sus eyes||deep pink cowboy shirt ||white long hair |blunt 
445|Oliens #721|186.43148636024296|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/720|shades of gray |dark brown ||wierd nose |wild mouth |Oeyes shiny ||naked |bitcoin necklce|short wavy hair |cigarette 
446|Oliens #528|186.31426595314738|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/527|ocean blue |dark brown |fuck off tattoo |Onose |wide mouth|tierd eyes sinning ||green suit ||braid ginger |
447|Oliens #1417|186.27632830587856|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1416|wormhole |raw umber |will i ever go home tattoo |funny nose |wondering mouth |bored eyes ||green suit ||joker hair |cigarette 
448|Oliens #263|185.99224523607035|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/262|ice latte back |dark brown ||Onose |small lips|sus eyes|red fire glasses |purple cowboy shirt ||short hair |
449|Oliens #94|185.85188618627978|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/93|desert night |dark brown ||wierd nose |wide mouth|cute eyes ||red Tshirt |bitcoin necklce|cap hat |
450|Oliens #2053|185.8374352167237|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/2052|light blue |raw umber ||big fat nose |wide mouth|cool eyes |red fire glasses |red suit ||braid ginger |
451|Oliens #243|185.78121660586987|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/242|blackhole |light lime yellow ||Onose |closed mouth |bored eyes ||hazelnut brown shirt with a line ||red long hair|cigarette 
452|Oliens #884|185.71045852209951|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/883|ice latte back |sun burn white skin ||nose2 |closed mouth |sus eyes|red fire glasses |vintage shirt with a line ||bald |
453|Oliens #1175|185.6579485236381|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1174|jungle |sun burn white skin |tear tattoo |bignose |wide mouth|tierd eyes |sun glasses |blue suit ||short hair |
454|Oliens #1225|185.17253772563024|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1224|ice latte back |bunrt umber |fuck off tattoo |bignose |wide mouth|Oeyes shiny ||purple cowboy shirt ||oxblood cowboyhat |
455|Oliens #1167|184.88984785463902|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1166|galaxy |sky blue body ||Onose |wondering mouth |cool eyes ||pizza planet guy t shirt ||red mohak |
456|Oliens #701|184.8880882664362|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/700|dark purple back |sky blue body ||bignose |wide mouth|punky eyes ||hazelnut brown shirt with a line ||joker hair |
457|Oliens #398|184.81400180387115|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/397|glittery night sky |gray bluish ||bignose |open mouth |punky eyes ||purple vintage shirt ||long braid black |
458|Oliens #1044|184.68628627443042|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/1043|black and purple |baby blue ||Onose |small lips|Oeyes shiny ||naked ||orange long hair |
459|Oliens #683|184.5591997041219|https://quixotic.io/asset/0x69a68eb548A37ee475D9f89646945588558796D1/682|red |bunrt umber ||bignose |small lips|tierd eyes sinning ||simple gray vintage shirt ||joker hair |
